Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
Kidou Senshi Gundam: Extreme VS,PS3,2011,Namco Bandai Games,0.54,0.54,jp
Sesame Street: Once Upon A Monster,X360,2011,Warner Bros. Interactive Entertainment,0.53,0.53,us
DC Universe Online,PS3,2011,Sony Online Entertainment,0.52,0.52,us
Monster Hunter Freedom 2,PS3,2011,Capcom,0.5,0.5,jp
Bleach: Soul Resurreccion,PS3,2011,Nippon Ichi Software,0.5,0.5,jp
Fortune Street,Wii,2011,Nintendo,0.5,0.5,jp
MotorStorm: Apocalypse,PS3,2011,Sony Computer Entertainment,0.49,0.49,jp
Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Wii,2011,Square Enix,0.47,0.47,jp
Rise of Nightmares,X360,2011,Sega,0.47,0.47,jp
Country Dance 2,Wii,2011,GameMill Entertainment,0.46,0.46,us
F.E.A.R. 3,MULTI,2011,Warner Bros. Interactive Entertainment,0.46,0.91,us
Virtua Tennis 4,MULTI,2011,Sega,0.46,0.8400000000000001,jp
Red Faction: Armageddon,MULTI,2011,THQ,0.46,0.8500000000000001,us
DanceStar Party,PS3,2011,Sony Computer Entertainment,0.46,0.46,jp
Major League Baseball 2K11,MULTI,2011,Take-Two Interactive,0.45,0.86,us
Child of Eden,MULTI,2011,Ubisoft,0.44,0.67,fr
Just Dance: Summer Party,Wii,2011,Ubisoft,0.44,0.44,fr
Fishing Resort,Wii,2011,Namco Bandai Games,0.42,0.42,jp
WWE All Stars,MULTI,2011,THQ,0.42,1.08,us
SpongeBob SquigglePants,Wii,2011,THQ,0.41,0.41,us
Fantastic Pets,X360,2011,THQ,0.41,0.41,us
Disney Princess: Enchanting Storybooks,Wii,2011,THQ,0.41,0.41,us
Just Dance Kids 2,MULTI,2011,Ubisoft,0.41,0.95,fr
The Gunstringer,X360,2011,Microsoft Game Studios,0.41,0.41,us
Dungeon Siege III,MULTI,2011,Square Enix,0.39,0.76,jp
Mystery Case Files: The Malgrave Incident,Wii,2011,Nintendo,0.39,0.39,jp
Taiko no Tatsujin Wii: Ketteiban,Wii,2011,Namco Bandai Games,0.39,0.39,jp
Cabela's Big Game Hunter 2012,MULTI,2011,Activision,0.38,0.89,us
The House of the Dead: Overkill - Extended Cut,PS3,2011,Sega,0.38,0.38,jp
Transformers: Dark of the Moon,MULTI,2011,Activision,0.37,0.84,us
Kinectimals: Now with Bears!,X360,2011,Microsoft Game Studios,0.36,0.36,us
We Sing Deutsche Hits,Wii,2011,Nordic Games,0.36,0.36,at
Pac-Man All-Stars,PS3,2011,Namco Bandai Games,0.35,0.35,jp
Harry Potter and the Deathly Hallows - Part 2,MULTI,2011,Electronic Arts,0.35,1.03,us
Power Rangers Samurai,Wii,2011,Namco Bandai Games,0.34,0.34,jp
The Adventures of Tintin: The Game,MULTI,2011,Ubisoft,0.34,0.8600000000000001,fr
Jonah Lomu Ruuky Challenge,MULTI,2011,Home Entertainment Suppliers,0.34,0.6000000000000001,au
Sengoku Musou 3 Z,PS3,2011,Ackkstudios,0.33,0.33,us
Operation Flashpoint: Red River,MULTI,2011,Codemasters,0.33,0.62,uk
Pandora's Tower,Wii,2011,Nintendo,0.33,0.33,jp
The King of Fighters XIII,MULTI,2011,Rising Star Games,0.33,0.64,uk
Wipeout 2,MULTI,2011,Activision,0.33,0.72,us
Ruuky World Cup 2011,MULTI,2011,505 Games,0.33,0.6100000000000001,it
"Carnival Games: Monkey See, Monkey Do!",X360,2011,Take-Two Interactive,0.33,0.33,us
Dead Rising 2: Off the Record,MULTI,2011,Capcom,0.33,0.6100000000000001,jp
Minute to Win It,MULTI,2011,Zoo Games,0.32,0.5800000000000001,jp
Karaoke Revolution Glee: Volume 3,MULTI,2011,Konami Digital Entertainment,0.3,0.44,jp
PowerUp Heroes,X360,2011,Ubisoft,0.3,0.3,fr
NASCAR 2011: The Game,MULTI,2011,Activision,0.3,0.81,us
Rabbids: Alive & Kicking,X360,2011,Ubisoft,0.3,0.3,fr
Call of Juarez: The Cartel,MULTI,2011,Ubisoft,0.3,0.5700000000000001,fr
The Smurfs: Dance Party,Wii,2011,Ubisoft,0.29,0.29,fr
Medieval Moves: Deadmund's Quest,PS3,2011,Sony Computer Entertainment,0.29,0.29,jp
El Shaddai: Ascension of the Metatron,MULTI,2011,Ignition Entertainment,0.29,0.44999999999999996,us
Shadows of the Damned,MULTI,2011,Electronic Arts,0.28,0.47000000000000003,us
MotionSports: Adrenaline,MULTI,2011,Ubisoft,0.27,0.43000000000000005,fr
Dynasty Warriors 7: Xtreme Legends,PS3,2011,Tecmo Koei,0.27,0.27,jp
"Barbie: Jet, Set & Style!",Wii,2011,THQ,0.26,0.26,us
Inazuma Eleven Strikers,Wii,2011,Nintendo,0.26,0.26,jp
Jikkyou Powerful Pro Yakyuu 2011,PS3,2011,Konami Digital Entertainment,0.26,0.26,jp
Hunted: The Demon's Forge,MULTI,2011,Bethesda Softworks,0.26,0.48,us
Nickelodeon Dance,MULTI,2011,Take-Two Interactive,0.26,0.37,us
Kung Fu Panda 2,MULTI,2011,THQ,0.25,0.49,us
Spider-Man: Edge of Time,MULTI,2011,Activision,0.25,0.5700000000000001,us
X-Men: Destiny,MULTI,2011,Activision,0.25,0.6,us
Dreamcast Collection,X360,2011,Sega,0.24,0.24,jp
Atelier Meruru: Alchemist of Arland 3,PS3,2011,Nippon Ichi Software,0.24,0.24,jp
Pictionary: Ultimate Edition,MULTI,2011,THQ,0.24,0.48,us
Saint Seiya: Sanctuary Battle,PS3,2011,Namco Bandai Games,0.23,0.23,jp
Carnival Island,PS3,2011,Sony Computer Entertainment,0.23,0.23,jp
Karaoke Revolution Glee 2: Road to Regionals,Wii,2011,Konami Digital Entertainment,0.23,0.23,jp
Puss in Boots,MULTI,2011,THQ,0.23,0.54,us
Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,PS3,2011,Namco Bandai Games,0.22,0.22,jp
Sengoku Basara 3 Utage,MULTI,2011,Capcom,0.22,0.35,jp
Rune Factory: Tides of Destiny,MULTI,2011,Marvelous Interactive,0.22,0.43,jp
Yoostar2,MULTI,2011,Unknown,0.22,0.33,us
SingStar: Back to the 80s,PS3,2011,Sony Computer Entertainment,0.21,0.21,jp
Big League Sports,MULTI,2011,Activision,0.21,0.31,us
de Blob 2,MULTI,2011,THQ,0.21,0.54,us
Now! That's What I Call Music: Dance & Sing,Wii,2011,Unknown,0.21,0.21,us
Champion Jockey: G1 Jockey & Gallop Racer,MULTI,2011,Tecmo Koei,0.21,0.38,jp
Cabela's Survival: Shadows of Katmai,MULTI,2011,Activision,0.21,0.59,us
Marvel Super Hero Squad: Comic Combat,MULTI,2011,THQ,0.21,0.59,us
Just Dance 2: Extra Songs,Wii,2011,Ubisoft,0.2,0.2,fr
Arcana Heart 3,MULTI,2011,PQube,0.2,0.25,uk
Jillian Michaels' Fitness Adventure,X360,2011,505 Games,0.2,0.2,it
Earth Defense Force: Insect Armageddon,MULTI,2011,D3Publisher,0.2,0.39,jp
Way of the Samurai 4,PS3,2011,Nippon Ichi Software,0.2,0.2,jp
Captain America: Super Soldier,MULTI,2011,Sega,0.2,0.44,jp
Family Feud: 2012 Edition,MULTI,2011,Ubisoft,0.2,0.30000000000000004,fr
NASCAR Unleashed,MULTI,2011,Activision,0.2,0.42000000000000004,us
Air Conflicts: Secret Wars,MULTI,2011,bitComposer Games,0.19,0.27,de
Rio,MULTI,2011,THQ,0.19,0.45,us
uDraw Studio: Instant Artist,MULTI,2011,THQ,0.19,0.21,us
SpongeBob's Surf & Skate Roadtrip,X360,2011,THQ,0.19,0.19,us
Inazuma Eleven Strikers 2012 Xtreme,Wii,2011,Level 5,0.19,0.19,jp
Rango: The Video Game,MULTI,2011,Electronic Arts,0.19,0.46,us
Family Game Night 4: The Game Show,MULTI,2011,Electronic Arts,0.19,0.38,us
Warriors: Legends of Troy,MULTI,2011,Tecmo Koei,0.19,0.25,jp
Sing4: The Hits Edition,Wii,2011,Crave Entertainment,0.19,0.19,us
We Dance,Wii,2011,Nordic Games,0.19,0.19,at
EyePet & Friends,PS3,2011,Sony Computer Entertainment,0.19,0.19,jp
Cabela's Adventure Camp,MULTI,2011,Activision,0.18,0.39,us
We Sing UK Hits,Wii,2011,Nordic Games,0.18,0.18,at
Pro Yaky? Spirits 2011,PS3,2011,Konami Digital Entertainment,0.18,0.18,jp
MindJack,MULTI,2011,Square Enix,0.18,0.28,jp
Heavy Fire: Afghanistan,MULTI,2011,Unknown,0.18,0.29,us
Biohazard: Revival Selection,MULTI,2011,Capcom,0.18,0.21,jp
Green Lantern: Rise of the Manhunters,MULTI,2011,Warner Bros. Interactive Entertainment,0.17,0.4,us
MotoGP 10/11,MULTI,2011,Capcom,0.17,0.23,jp
The Cursed Crusade,MULTI,2011,DTP Entertainment,0.17,0.32,de
Cabela's Big Game Hunter: Hunting Party,X360,2011,Activision,0.17,0.17,us
PlayStation Move Heroes,PS3,2011,Sony Computer Entertainment,0.17,0.17,jp
WRC 2: FIA World Rally Championship,MULTI,2011,Ubisoft,0.17,0.25,fr
Thor: God of Thunder,MULTI,2011,Sega,0.16,0.45999999999999996,jp
Grease Dance,MULTI,2011,505 Games,0.16,0.24,it
Trivial Pursuit: Bet You Know It,Wii,2011,Electronic Arts,0.16,0.16,us
Nicktoons: MLB,MULTI,2011,Take-Two Interactive,0.16,0.29000000000000004,us
The Idolm@ster 2,PS3,2011,Namco Bandai Games,0.16,0.16,jp
The Oregon Trail,Wii,2011,Crave Entertainment,0.15,0.15,us
DreamWorks Super Star Kartz,MULTI,2011,Activision,0.15,0.32999999999999996,us
Metal Gear Solid: Peace Walker HD Edition,PS3,2011,Konami Digital Entertainment,0.15,0.15,jp
Kung-Fu: High Impact,X360,2011,Black Bean Games,0.15,0.15,it
Sengoku Musou 3 Empires,PS3,2011,Tecmo Koei,0.14,0.14,jp
SBK 2011: FIM Superbike World Championship,MULTI,2011,Black Bean Games,0.14,0.21000000000000002,it
My Fitness Coach: Club,MULTI,2011,Ubisoft,0.14,0.2,fr
NCIS,MULTI,2011,Ubisoft,0.14,0.41000000000000003,fr
Let's Cheer,X360,2011,Take-Two Interactive,0.14,0.14,us
Top Shot Arcade,Wii,2011,Activision,0.14,0.14,us
Deepak Chopra's Leela,MULTI,2011,THQ,0.14,0.27,us
Winter Stars,MULTI,2011,Deep Silver,0.13,0.32,de
Hulk Hogan's Main Event,X360,2011,505 Games,0.13,0.13,it
The Price is Right: Decades,MULTI,2011,Ubisoft,0.13,0.24,fr
Fit in Six,MULTI,2011,Ubisoft,0.13,0.25,fr
Twister Mania,X360,2011,505 Games,0.13,0.13,it
Ben 10 Galactic Racing,MULTI,2011,D3Publisher,0.13,0.32,jp
Victorious: Time to Shine,X360,2011,D3Publisher,0.13,0.13,jp
Conduit 2,Wii,2011,Sega,0.13,0.13,jp
Supremacy MMA,MULTI,2011,505 Games,0.13,0.21000000000000002,it
After Hours Athletes,PS3,2011,Sony Computer Entertainment,0.12,0.12,jp
Tom Clancy's Splinter Cell Trilogy,PS3,2011,Ubisoft,0.12,0.12,fr
Blackwater,X360,2011,505 Games,0.12,0.12,it
Bodycount,MULTI,2011,Codemasters,0.12,0.22999999999999998,uk
McDROID,Wii,2011,Namco Bandai Games,0.12,0.12,jp
Everybody Dance,PS3,2011,Sony Computer Entertainment,0.12,0.12,jp
Self-Defense Training Camp,X360,2011,Ubisoft,0.12,0.12,fr
Get Up and Dance,MULTI,2011,O-Games,0.12,0.16,fr
Hasbro Family Game Night Fun Pack,MULTI,2011,Electronic Arts,0.12,0.19,us
Start the Party! Save the World,PS3,2011,Sony Computer Entertainment,0.11,0.11,jp
JASF: Jane's Advanced Strike Fighters,MULTI,2011,Deep Silver,0.11,0.2,de
Monkey Island: Special Edition Collection,MULTI,2011,Activision,0.11,0.16999999999999998,us
Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PS3,2011,THQ,0.11,0.11,us
"Sesame Street: Ready, Set, Grover!",Wii,2011,Warner Bros. Interactive Entertainment,0.11,0.11,us
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,MULTI,2011,THQ,0.11,0.29,us
Michael Phelps: Push the Limit,X360,2011,505 Games,0.11,0.11,it
National Geographic Challenge!,MULTI,2011,Black Bean Games,0.11,0.23,it
Hole in the Wall: Deluxe Edition,X360,2011,Ubisoft,0.11,0.11,fr
The First Templar,X360,2011,Kalypso Media,0.11,0.11,de
Metal Gear Solid HD Edition,MULTI,2011,Konami Digital Entertainment,0.1,0.11,jp
Alvin and the Chipmunks: Chipwrecked,MULTI,2011,505 Games,0.1,0.2,it
Ultimate Marvel vs. Capcom 3,MULTI,2011,Capcom,0.1,0.17,jp
BIT.TRIP COMPLETE,Wii,2011,Rising Star Games,0.1,0.1,uk
Man vs. Wild,MULTI,2011,Crave Entertainment,0.1,0.26,us
Who Wants to Be A Millionaire?,X360,2011,Ubisoft,0.1,0.1,fr
Jaws: Ultimate Predator,Wii,2011,Majesco Entertainment,0.09,0.09,us
Rock Band Country Track Pack 2,MULTI,2011,MTV Games,0.09,0.21000000000000002,us
Monopoly Collection,Wii,2011,Electronic Arts,0.09,0.09,us
Generator Rex: Agent of Providence,MULTI,2011,Activision,0.09,0.22,us
WSC Real 11: World Snooker Championship,MULTI,2011,Koch Media,0.09,0.13,at
Jimmie Johnson's Anything With an Engine,MULTI,2011,Konami Digital Entertainment,0.09,0.24,jp
Blazblue: Continuum Shift Extend,PS3,2011,PQube,0.09,0.09,uk
Remington Super Slam Hunting: Alaska,Wii,2011,Mastiff,0.09,0.09,us
The $1 Pyramid,Wii,2011,Ubisoft,0.09,0.09,fr
No More Heroes: Red Zone,PS3,2011,Marvelous Interactive,0.09,0.09,jp
Chou Jigen Game Neptune Mk-II,PS3,2011,Compile Heart,0.09,0.09,jp
Knights Contract,MULTI,2011,Namco Bandai Games,0.09,0.16999999999999998,jp
Cartoon Network: Punch Time Explosion XL,MULTI,2011,Crave Entertainment,0.09,0.23,us
Steins;Gate: Hiyoku Renri no Darling,MULTI,2011,5pb,0.08,0.1,jp
Super Sentai Battle: Ranger Cross,Wii,2011,Namco Bandai Games,0.08,0.08,jp
Sengoku Musou 3: Moushouden,Wii,2011,Ackkstudios,0.08,0.08,us
We Sing Rock!,Wii,2011,Nordic Games,0.08,0.08,at
Winter Sports 2011,MULTI,2011,DTP Entertainment,0.08,0.15,de
The Idolmaster: Gravure For You! Vol. 3,PS3,2011,Namco Bandai Games,0.08,0.08,jp
Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,PS3,2011,Konami Digital Entertainment,0.07,0.07,jp
Billy's Boot Camp: Wii de Enjoy Diet!,Wii,2011,Rocket Company,0.07,0.07,jp
Nobunaga no Yabou: Tendou with Power-Up Kit,PS3,2011,Tecmo Koei,0.07,0.07,jp
Mayhem 3D,MULTI,2011,Evolved Games,0.07,0.13,us
Top Gun,PS3,2011,505 Games,0.07,0.07,it
Motion Explosion!,X360,2011,505 Games,0.06,0.06,it
Santa Claus Is Comin' to Town!,Wii,2011,Crave Entertainment,0.06,0.06,us
Order Up!!,PS3,2011,Funbox Media,0.06,0.06,uk
Akai Katana Shin,X360,2011,Cave,0.06,0.06,jp
Centipede: Infestation,Wii,2011,Atari,0.06,0.06,us
Gem Smashers,Wii,2011,Crave Entertainment,0.06,0.06,us
The Idolmaster 2,X360,2011,Namco Bandai Games,0.05,0.05,jp
The Idolmaster: Gravure For You! Vol. 2,PS3,2011,Namco Bandai Games,0.05,0.05,jp
Active Life: Magical Carnival,Wii,2011,Namco Bandai Games,0.05,0.05,jp
Wicked Monster Blast!,Wii,2011,PQube,0.05,0.05,uk
To Heart 2 DX Plus,PS3,2011,Aqua Plus,0.05,0.05,jp
SD Gundam G Generation World,Wii,2011,Namco Bandai Games,0.05,0.05,jp
Gray Matter,X360,2011,DTP Entertainment,0.05,0.05,de
Jerry Rice and Nitus' Dog Football,Wii,2011,Tommo,0.04,0.04,us
Max & the Magic Marker,Wii,2011,Unknown,0.04,0.04,us
Summer Challenge: Athletics Tournament,MULTI,2011,PQube,0.04,0.06,uk
Gal*Gun,X360,2011,Alchemist,0.04,0.04,jp
Phantom Breaker,X360,2011,5pb,0.04,0.04,jp
Castlevania: Lords of Shadow - Reverie,MULTI,2011,Konami Digital Entertainment,0.04,0.06,jp
Suzumiya Haruhi no Tsuisou,PS3,2011,Namco Bandai Games,0.03,0.03,jp
Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,PS3,2011,Nippon Ichi Software,0.03,0.03,jp
Dream C Club Zero,X360,2011,D3Publisher,0.03,0.03,jp
Beastly,Wii,2011,Unknown,0.03,0.03,us
Dance Dance Revolution: Hottest Party 5,Wii,2011,Konami Digital Entertainment,0.03,0.03,jp
Monster Hunter Frontier Online: Season 10,X360,2011,Capcom,0.03,0.03,jp
Let's Dance with Mel B,MULTI,2011,Black Bean Games,0.03,0.08,it
Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa,PS3,2011,Unknown,0.03,0.03,us
Triple Pack: Xbox Live Arcade Compilation,X360,2011,Microsoft Game Studios,0.03,0.03,us
PopCap Hits! Vol 2,X360,2011,Mastertronic,0.03,0.03,uk
TV Total Events,Wii,2011,7G//AMES,0.03,0.03,uk
Monster Hunter Frontier Online: Forward 1,X360,2011,Capcom,0.03,0.03,jp
Bigfoot King of Crush,Wii,2011,Zoo Games,0.03,0.03,jp
Alien Breed Trilogy,X360,2011,Mastertronic,0.03,0.03,uk
Monster Hunter Frontier Online: Forward 2,X360,2011,Capcom,0.03,0.03,jp
Chuck E. Cheese's Sports Games,Wii,2011,UFO Interactive,0.02,0.02,us
Rapala for Kinect,X360,2011,Activision,0.02,0.02,us
Serious Sam HD: Gold Edition,X360,2011,Mastertronic,0.02,0.02,uk
Cross Channel: In Memory of All People,X360,2011,CyberFront,0.02,0.02,jp
Dunamis 15,MULTI,2011,5pb,0.02,0.04,jp
Love Once: Mermaid's Tears,PS3,2011,Unknown,0.02,0.02,us
Dance! It's Your Stage,MULTI,2011,DTP Entertainment,0.02,0.04,de
PopCap Hits!,X360,2011,PopCap Games,0.02,0.02,us
Moujuutsukai to Oujisama: Snow Bride,PS2,2011,Idea Factory,0.02,0.02,jp
Meikyuu Cross Blood: Reloaded,X360,2011,Unknown,0.02,0.02,us
Chuck E. Cheese's Super Collection,Wii,2011,UFO Interactive,0.02,0.02,us
Germany's Next Topmodel 2011,Wii,2011,7G//AMES,0.02,0.02,uk
Tom Clancy's Splinter Cell Classic Trilogy HD,PS3,2011,Ubisoft,0.02,0.02,fr
Muchi Muchi Pork & Pink Sweets,X360,2011,Cave,0.02,0.02,jp
Earth Seeker,Wii,2011,Kadokawa Shoten,0.02,0.02,jp
Wizardry Twin Pack,PS3,2011,Acquire,0.02,0.02,jp
Machi-ing Maker 4,PS3,2011,D3Publisher,0.02,0.02,jp
Gummy Bears Magical Medallion,Wii,2011,Storm City Games,0.02,0.02,us
Nurarihyon no Mago: Hyakki Ryouran Taisen,PS3,2011,Konami Digital Entertainment,0.02,0.02,jp
Instant Brain,X360,2011,Cave,0.01,0.01,jp
Sangoku Koi Senki: Otome no Heihou!,PS2,2011,Prototype,0.01,0.01,jp
Entaku no Seito: Students of Round,X360,2011,ChunSoft,0.01,0.01,jp
Resistance Dual Pack,PS3,2011,Sony Computer Entertainment,0.01,0.01,jp
Aladdin Magic Racer,Wii,2011,Big Ben Interactive,0.01,0.01,fr
Bullet Soul: Tama Tamashii,X360,2011,5pb,0.01,0.01,jp
Hyperdimension Neptunia mk2,PS3,2011,Nippon Ichi Software,0.01,0.01,jp
DoDonPachi Daifukkatsu: Black Label,X360,2011,Cave,0.01,0.01,jp
Fit & Fun,Wii,2011,Unknown,0.01,0.01,us
Call of Duty: Black Ops II,MULTI,2012,Activision,14.03,28.19,us
Halo 4,X360,2012,Microsoft Game Studios,9.76,9.76,us
FIFA Soccer 13,MULTI,2012,Electronic Arts,8.24,14.62,us
Just Dance 4,MULTI,2012,Ubisoft,6.91,8.93,fr
Assassin's Creed III,MULTI,2012,Ubisoft,6.5,12.16,fr
New Super Mario Bros. U,WiiU,2012,Nintendo,5.19,5.19,jp
Nintendo Land,WiiU,2012,Nintendo,4.44,4.44,jp
Far Cry 3,MULTI,2012,Ubisoft,3.45,6.49,fr
Mario Party 9,Wii,2012,Nintendo,3.32,3.32,jp
Resident Evil 6,MULTI,2012,Capcom,3.15,5.24,jp
Borderlands 2,MULTI,2012,Take-Two Interactive,3.07,5.35,us
Mass Effect 3,MULTI,2012,Electronic Arts,3.07,4.81,us
NBA 2K13,MULTI,2012,Take-Two Interactive,3.0,6.07,us
Madden NFL 13,MULTI,2012,Electronic Arts,2.86,6.21,us
Skylanders Giants,MULTI,2012,Activision,2.65,5.45,us
Hitman: Absolution,MULTI,2012,Square Enix,2.19,3.95,jp
Forza Horizon,X360,2012,Microsoft Game Studios,2.02,2.02,us
Max Payne 3,MULTI,2012,Take-Two Interactive,1.9,3.5599999999999996,us
Kinect Star Wars,X360,2012,Microsoft Game Studios,1.78,1.78,us
Dragon's Dogma,MULTI,2012,Capcom,1.78,2.58,jp
Dishonored,MULTI,2012,Bethesda Softworks,1.73,3.79,us
LEGO Batman 2: DC Super Heroes,MULTI,2012,Warner Bros. Interactive Entertainment,1.68,4.49,us
Pro Evolution Soccer 2013,MULTI,2012,Konami Digital Entertainment,1.56,1.97,jp
Tom Clancy's Ghost Recon: Future Soldier,MULTI,2012,Ubisoft,1.46,2.42,fr
Medal of Honor: Warfighter,MULTI,2012,Electronic Arts,1.46,2.63,us
WWE '13,MULTI,2012,THQ,1.39,2.83,us
FIFA Street,MULTI,2012,Electronic Arts,1.29,2.68,us
LEGO The Lord of the Rings,MULTI,2012,Warner Bros. Interactive Entertainment,1.26,3.33,us
One Piece: Pirate Warriors,PS3,2012,Namco Bandai Games,1.2,1.2,jp
Resident Evil: Operation Raccoon City,MULTI,2012,Capcom,1.18,1.96,jp
NCAA Football 13,MULTI,2012,Electronic Arts,1.08,1.9500000000000002,us
F1 2012,MULTI,2012,Codemasters,1.07,1.57,uk
Sleeping Dogs,MULTI,2012,Square Enix,1.06,2.5700000000000003,jp
UFC Undisputed 3,MULTI,2012,THQ,1.05,2.05,us
Epic Mickey 2: The Power of Two,MULTI,2012,Disney Interactive Studios,1.03,2.31,us
ZombiU,MULTI,2012,Ubisoft,1.02,1.07,fr
Sniper Elite V2,MULTI,2012,505 Games,0.98,1.8499999999999999,it
PlayStation All-Stars Battle Royale,PS3,2012,Sony Computer Entertainment,0.96,0.96,jp
Dragon Quest X,MULTI,2012,Square Enix,0.96,1.3599999999999999,jp
The Witcher 2: Assassins of Kings,X360,2012,Namco Bandai Games,0.94,0.94,jp
MLB 12: The Show,PS3,2012,Sony Computer Entertainment,0.92,0.92,jp
LittleBigPlanet Karting,PS3,2012,Sony Computer Entertainment,0.9,0.9,jp
The Jak and Daxter Collection,PS3,2012,Sony Computer Entertainment,0.89,0.89,jp
Kingdoms of Amalur: Reckoning,MULTI,2012,Electronic Arts,0.89,1.76,us
Tekken Tag Tournament 2,MULTI,2012,Namco Bandai Games,0.88,1.42,jp
Tales of Xillia 2,PS3,2012,Namco Bandai Games,0.87,0.87,jp
Darksiders II,MULTI,2012,THQ,0.86,2.1,us
Devil May Cry HD Collection,MULTI,2012,Capcom,0.84,1.28,jp
Street Fighter X Tekken,MULTI,2012,Capcom,0.84,1.31,jp
Dance Central 3,X360,2012,Microsoft Game Studios,0.83,0.83,us
The Amazing Spider-Man (Console Version),MULTI,2012,Activision,0.83,1.83,us
Twisted Metal (2012),PS3,2012,Sony Computer Entertainment,0.82,0.82,jp
[Prototype 2],MULTI,2012,Activision,0.8,1.55,us
The Walking Dead: Season One,MULTI,2012,Avanquest Software,0.79,2.15,fr
God of War Saga,PS3,2012,Sony Computer Entertainment,0.78,0.78,jp
SoulCalibur V,MULTI,2012,Namco Bandai Games,0.76,1.35,jp
Naruto Shippuden: Ultimate Ninja Storm Generations,MULTI,2012,Namco Bandai Games,0.74,1.19,jp
Persona 4: Arena,MULTI,2012,Atlus,0.74,0.87,jp
Ratchet & Clank Collection,PS3,2012,Sony Computer Entertainment,0.73,0.73,jp
London 2012: The Official Video Game of the Olympic Games,MULTI,2012,Sega,0.7,1.29,jp
Book of Spells,PS3,2012,Sony Computer Entertainment,0.7,0.7,jp
Kirby's Dream Collection: Special Edition,Wii,2012,Nintendo,0.68,0.68,jp
Lollipop Chainsaw,MULTI,2012,Warner Bros. Interactive Entertainment,0.67,1.1600000000000001,us
NHL 13,MULTI,2012,Electronic Arts,0.67,1.32,us
Puzzler Brain Games,Wii,2012,Namco Bandai Games,0.66,0.66,jp
Dead or Alive 5,MULTI,2012,Tecmo Koei,0.65,1.3800000000000001,jp
XCOM: Enemy Unknown,MULTI,2012,Take-Two Interactive,0.64,1.24,us
Sonic & All-Stars Racing Transformed,MULTI,2012,Sega,0.63,1.7000000000000002,jp
Kinect Rush: A Disney Pixar Adventure,X360,2012,Microsoft Game Studios,0.6,0.6,us
Yakuza 5,PS3,2012,Sega,0.59,0.59,jp
Doom 3 BFG Edition,MULTI,2012,Bethesda Softworks,0.59,1.08,us
Spec Ops: The Line,MULTI,2012,Take-Two Interactive,0.57,1.0,us
Tiger Woods PGA Tour 13,MULTI,2012,Electronic Arts,0.55,1.06,us
Major League Baseball 2K12,MULTI,2012,Take-Two Interactive,0.5,0.85,us
Silent Hill: Downpour,MULTI,2012,Konami Digital Entertainment,0.47,0.8,jp
Transformers: Fall of Cybertron,MULTI,2012,Activision,0.44,0.85,us
Ninja Gaiden 3,MULTI,2012,Tecmo Koei,0.44,0.88,jp
Zone of the Enders HD Collection,MULTI,2012,Konami Digital Entertainment,0.43,0.63,jp
Mass Effect Trilogy,MULTI,2012,Electronic Arts,0.41,0.82,us
Asura's Wrath,MULTI,2012,Capcom,0.41,0.6499999999999999,jp
WipeOut 3 The Game,MULTI,2012,Activision,0.4,0.74,us
Armored Core V,MULTI,2012,Namco Bandai Games,0.4,0.62,jp
The Darkness II,MULTI,2012,Take-Two Interactive,0.39,0.72,us
Scribblenauts: Unlimited,WiiU,2012,Warner Bros. Interactive Entertainment,0.38,0.38,us
ESPN: Sports Connection,WiiU,2012,Ubisoft,0.37,0.37,fr
James Bond 007: Legends,MULTI,2012,Activision,0.36,0.79,us
F1 Race Stars,MULTI,2012,Codemasters,0.35,0.6399999999999999,uk
Silent Hill HD Collection,MULTI,2012,Konami Digital Entertainment,0.34,0.53,jp
Binary Domain,MULTI,2012,Sega,0.33,0.52,jp
Sorcery,PS3,2012,Sony Computer Entertainment,0.31,0.31,jp
Dai-2-Ji Super Robot Taisen OG,PS3,2012,Namco Bandai Games,0.3,0.3,jp
We Sing Pop!,Wii,2012,Nordic Games,0.3,0.3,at
Fist of the North Star: Ken's Rage 2,MULTI,2012,Tecmo Koei,0.3,0.38,jp
Starhawk,PS3,2012,Sony Computer Entertainment,0.29,0.29,jp
Fable: The Journey,X360,2012,Microsoft Game Studios,0.29,0.29,us
Just Dance Wii 2,Wii,2012,Nintendo,0.29,0.29,jp
Family Guy: Back to the Multiverse,MULTI,2012,Activision,0.29,0.54,us
Hot Shots Golf: World Invitational,PS3,2012,Sony Computer Entertainment,0.28,0.28,jp
Sing Party,WiiU,2012,Nintendo,0.28,0.28,jp
Atelier Ayesha: The Alchemist of Dusk,PS3,2012,Tecmo Koei,0.27,0.27,jp
Angry Birds Trilogy,MULTI,2012,Activision,0.27,0.43000000000000005,us
